tenure,salary,raise_pct,performance,overtime_hours,months_since_promotion,department,age,attendance_anomalies,attrition
0.0,9147.0,6.5,4,27.9,0.0,技术部,27.0,2,0
22.4,20704.0,5.0,5,24.8,120.0,销售部,52.0,0,1
7.6,14841.0,5.0,5,65.3,120.0,技术部,29.0,1,1
28.1,23222.0,4.7,4,8.8,120.0,技术部,55.0,1,1
19.8,10913.0,3.0,5,36.6,120.0,运营部,42.0,1,0
0.6,6531.0,0.0,4,8.2,3.0,运营部,25.0,2,1
0.8,11114.0,8.6,4,18.8,6.0,技术部,24.0,0,0
0.0,7787.0,1.9,4,35.5,0.0,人事部,24.0,0,0
19.3,13156.0,3.3,3,25.8,120.0,财务部,41.0,2,0
21.2,16710.0,3.3,1,29.9,120.0,技术部,49.0,1,0
3.2,9491.0,1.6,3,36.7,120.0,运营部,35.0,3,0
8.8,11154.0,4.7,3,20.1,54.0,运营部,37.0,2,0
20.0,13720.0,3.9,3,47.7,120.0,财务部,41.0,2,0
9.1,10992.0,1.9,4,23.9,69.0,人事部,40.0,3,1
17.3,16980.0,4.4,4,28.0,120.0,市场部,45.0,1,0
12.5,9860.0,3.9,4,37.2,35.0,人事部,38.0,1,0
18.1,14944.0,6.8,5,34.5,120.0,市场部,46.0,4,0
24.5,16120.0,0.0,5,42.9,110.0,运营部,55.0,1,1
8.3,14263.0,1.6,5,36.3,120.0,技术部,34.0,2,0
0.0,9216.0,6.2,4,39.4,0.0,销售部,22.0,4,1
0.6,7521.0,2.1,3,23.5,120.0,运营部,26.0,3,0
19.1,15250.0,1.3,5,8.6,120.0,销售部,40.0,4,1
3.6,9033.0,2.2,3,1.4,120.0,销售部,33.0,2,0
31.5,17760.0,3.7,3,0.0,120.0,人事部,53.0,3,0
18.3,13237.0,3.7,3,65.3,91.0,销售部,43.0,0,0
14.4,10319.0,3.4,4,0.0,120.0,财务部,39.0,3,1
24.6,17651.0,0.9,4,53.9,97.0,销售部,48.0,3,1
6.2,11194.0,6.3,1,13.6,70.0,销售部,31.0,4,1
21.6,16918.0,8.0,4,53.7,120.0,运营部,49.0,2,1
0.0,8712.0,0.0,3,0.0,0.0,销售部,22.0,4,0
19.9,21152.0,0.0,3,25.3,120.0,技术部,42.0,2,0
22.6,13912.0,7.0,3,59.1,120.0,人事部,53.0,1,0
16.4,13078.0,8.7,3,44.3,120.0,运营部,48.0,1,0
24.5,25365.0,0.0,4,23.3,120.0,技术部,50.0,2,0
11.1,9982.0,6.4,2,0.0,120.0,人事部,35.0,2,0
28.4,19123.0,8.9,3,3.6,120.0,财务部,49.0,2,0
19.6,12658.0,1.4,1,57.8,76.0,人事部,40.0,0,0
17.3,15913.0,8.7,4,23.0,120.0,技术部,42.0,2,1
0.0,7060.0,3.5,5,28.6,0.0,运营部,24.0,2,0
0.2,7444.0,4.9,4,35.7,1.0,财务部,29.0,3,0
15.8,9490.0,1.8,4,3.9,85.0,运营部,40.0,3,0
0.0,6797.0,7.0,5,38.1,0.0,市场部,24.0,1,0
20.9,11906.0,6.5,3,21.6,71.0,运营部,46.0,3,0
26.7,15971.0,9.2,2,35.9,120.0,财务部,50.0,2,0
26.9,25806.0,8.3,4,18.4,120.0,技术部,52.0,2,0
2.5,7092.0,4.0,3,0.0,7.0,运营部,25.0,1,0
22.4,16829.0,13.3,3,21.5,85.0,人事部,53.0,5,1
0.0,8546.0,8.1,3,42.8,0.0,销售部,24.0,2,0
10.1,9412.0,5.6,3,37.9,27.0,财务部,38.0,1,0
25.3,14498.0,1.0,3,30.6,120.0,市场部,50.0,1,0
0.0,8911.0,0.0,3,48.0,120.0,财务部,24.0,1,0
0.0,6984.0,0.0,2,25.9,0.0,运营部,23.0,1,0
0.0,7857.0,1.2,5,31.1,0.0,运营部,23.0,0,0
17.4,13549.0,8.1,4,20.4,120.0,销售部,39.0,6,1
18.2,14660.0,5.5,2,49.1,120.0,运营部,49.0,3,0
0.0,8760.0,2.2,2,35.8,120.0,市场部,26.0,5,1
2.6,9020.0,3.6,2,18.9,31.0,人事部,26.0,3,0
10.5,8900.0,3.2,2,0.2,53.0,人事部,41.0,3,0
9.3,12234.0,6.4,2,52.1,22.0,市场部,30.0,4,0
22.2,14675.0,1.4,3,15.1,61.0,市场部,46.0,3,1
26.6,19605.0,5.0,4,31.4,89.0,市场部,53.0,1,0
22.9,14319.0,4.9,4,77.1,120.0,运营部,47.0,2,1
25.3,17142.0,1.5,4,46.0,120.0,市场部,51.0,1,1
15.8,13506.0,8.8,4,62.2,120.0,销售部,39.0,0,1
27.4,19041.0,3.1,4,19.2,120.0,市场部,49.0,0,0
7.6,9683.0,1.0,4,51.4,120.0,销售部,28.0,5,1
2.1,7995.0,6.6,5,30.5,120.0,市场部,24.0,2,0
12.6,17467.0,4.2,4,37.3,120.0,技术部,44.0,1,0
0.0,10838.0,5.2,4,70.4,0.0,技术部,24.0,1,1
25.1,14833.0,0.4,4,24.4,88.0,人事部,51.0,1,0
20.4,20669.0,6.4,4,30.4,120.0,技术部,45.0,1,1
24.5,16751.0,10.5,3,11.9,120.0,财务部,53.0,2,0
10.3,10397.0,0.2,2,47.8,102.0,人事部,32.0,3,0
14.7,12168.0,5.1,3,18.8,92.0,人事部,38.0,3,0
18.1,15736.0,1.6,2,50.5,120.0,市场部,46.0,5,1
4.3,11627.0,12.1,3,0.0,29.0,销售部,30.0,2,0
10.8,11122.0,7.7,1,41.0,97.0,运营部,40.0,1,0
13.2,10454.0,4.8,3,17.1,74.0,运营部,44.0,1,0
24.1,18136.0,0.3,5,44.6,103.0,财务部,54.0,2,1
24.8,17292.0,1.0,3,29.7,120.0,技术部,47.0,3,0
4.9,10246.0,6.2,3,19.3,53.0,技术部,26.0,3,0
16.0,15848.0,0.0,3,22.3,120.0,销售部,38.0,3,0
11.6,15790.0,0.0,3,13.0,120.0,技术部,41.0,4,0
0.0,7239.0,4.0,4,46.8,0.0,运营部,27.0,5,1
4.9,13644.0,4.4,4,9.0,120.0,销售部,36.0,3,0
7.4,9963.0,5.1,1,24.7,71.0,销售部,31.0,2,0
0.0,5744.0,2.7,4,36.9,0.0,运营部,26.0,2,1
12.6,9402.0,6.8,2,62.3,120.0,人事部,39.0,0,0
0.0,7950.0,1.4,4,29.8,0.0,销售部,27.0,1,1
14.4,14207.0,5.9,5,25.1,46.0,市场部,41.0,1,0
6.2,10482.0,4.6,5,35.5,69.0,财务部,28.0,1,1
25.0,16317.0,5.8,3,0.0,120.0,财务部,46.0,1,0
0.0,6657.0,7.5,4,6.0,120.0,运营部,28.0,2,1
26.9,15596.0,2.6,4,22.5,120.0,运营部,52.0,1,0
0.0,5404.0,2.0,5,15.7,0.0,运营部,23.0,5,1
14.7,17836.0,0.0,3,0.0,44.0,技术部,39.0,2,0
8.5,12251.0,0.0,3,47.2,24.0,销售部,33.0,1,0
0.0,6753.0,3.5,3,35.2,120.0,财务部,29.0,6,0
17.2,19248.0,3.7,1,32.8,85.0,技术部,38.0,2,0
28.6,19034.0,0.7,4,16.1,120.0,市场部,50.0,4,1
22.5,19565.0,1.4,3,31.6,120.0,技术部,52.0,3,0
5.4,9374.0,8.6,3,40.3,120.0,运营部,32.0,2,0
5.5,12378.0,6.6,4,24.7,38.0,技术部,27.0,2,1
25.6,17854.0,0.2,3,38.9,120.0,技术部,46.0,2,0
18.3,13327.0,2.7,5,14.1,120.0,销售部,41.0,4,0
5.9,13297.0,5.2,4,31.9,59.0,技术部,29.0,0,0
26.8,19256.0,2.1,5,52.8,120.0,财务部,47.0,2,1
16.4,13531.0,1.6,4,54.6,120.0,市场部,39.0,2,1
15.1,12591.0,3.0,2,56.6,120.0,运营部,44.0,4,0
3.7,11459.0,7.3,2,35.7,33.0,销售部,34.0,2,0
5.2,10192.0,7.5,5,30.6,120.0,财务部,36.0,1,0
3.3,7280.0,1.8,2,21.0,120.0,财务部,28.0,1,0
23.2,15040.0,5.4,3,0.0,85.0,财务部,47.0,0,0
0.0,8405.0,4.0,4,3.1,0.0,人事部,27.0,1,0
18.8,18463.0,1.0,3,26.6,47.0,销售部,48.0,1,0
21.6,18173.0,3.1,3,27.8,100.0,财务部,48.0,5,0
23.9,12269.0,0.2,3,58.2,120.0,人事部,47.0,3,0
0.0,6721.0,7.5,3,56.3,0.0,运营部,23.0,1,0
4.8,9936.0,8.7,4,16.3,120.0,财务部,31.0,1,1
10.5,10298.0,2.8,2,46.4,82.0,财务部,37.0,1,0
21.8,11616.0,2.1,3,20.5,120.0,运营部,42.0,3,0
20.5,17694.0,7.2,3,43.7,120.0,财务部,52.0,4,0
7.1,10119.0,7.6,4,46.1,27.0,运营部,34.0,0,0
23.9,22617.0,0.7,2,54.8,75.0,技术部,51.0,2,0
4.5,8116.0,3.6,3,20.1,27.0,市场部,27.0,1,0
4.8,13113.0,3.8,4,50.3,23.0,技术部,34.0,2,0
0.0,7995.0,1.7,3,0.0,0.0,技术部,24.0,2,0
25.9,13828.0,5.2,4,55.9,120.0,市场部,47.0,0,0
0.0,8920.0,1.9,3,29.5,0.0,销售部,27.0,0,0
2.1,8241.0,2.4,3,29.9,120.0,市场部,30.0,0,0
18.0,17557.0,3.7,3,0.0,45.0,市场部,48.0,2,0
17.5,13346.0,0.0,5,22.2,120.0,财务部,40.0,2,1
0.0,5476.0,0.0,3,57.1,0.0,运营部,22.0,2,1
0.0,5303.0,6.8,3,21.5,0.0,运营部,22.0,3,0
17.8,14618.0,1.8,4,44.3,120.0,市场部,39.0,2,0
10.7,10453.0,10.4,3,30.7,51.0,销售部,32.0,3,0
5.6,7341.0,9.9,4,51.3,120.0,人事部,28.0,2,0
18.6,17671.0,2.5,5,33.8,120.0,技术部,42.0,6,0
4.0,8422.0,11.0,4,11.4,24.0,财务部,30.0,2,0
13.0,13502.0,6.8,3,31.1,54.0,市场部,42.0,2,0
12.8,12917.0,2.1,3,62.0,120.0,销售部,35.0,3,1
0.0,6926.0,0.0,5,40.0,0.0,财务部,28.0,0,0
5.1,11113.0,6.1,3,27.7,120.0,销售部,27.0,2,0
2.8,9670.0,4.1,3,75.1,30.0,销售部,30.0,5,1
0.0,7780.0,5.3,5,53.2,120.0,财务部,23.0,3,1
2.0,8112.0,3.3,5,46.3,8.0,销售部,32.0,1,0
24.2,15733.0,0.6,3,36.3,120.0,人事部,52.0,1,0
20.4,18317.0,2.7,3,44.6,72.0,技术部,49.0,4,0
12.4,11554.0,6.1,4,45.3,120.0,市场部,34.0,0,1
20.9,11853.0,2.9,4,0.0,120.0,人事部,41.0,3,0
15.8,17547.0,2.9,3,37.9,38.0,销售部,41.0,1,0
27.9,13597.0,0.0,3,26.8,120.0,人事部,49.0,2,0
5.7,10109.0,4.3,3,20.0,43.0,人事部,30.0,3,0
9.3,11198.0,0.7,3,26.1,36.0,运营部,32.0,1,0
1.0,9587.0,6.8,2,0.0,120.0,销售部,32.0,3,0
0.0,6179.0,1.8,4,0.0,0.0,人事部,23.0,3,1
2.2,7920.0,3.1,2,54.9,120.0,运营部,32.0,1,0
22.4,17358.0,10.5,3,39.2,120.0,人事部,51.0,0,0
30.2,20557.0,3.1,4,0.0,115.0,销售部,52.0,4,1
5.4,8227.0,2.7,3,18.5,120.0,人事部,26.0,2,0
9.2,12058.0,5.8,3,47.6,120.0,技术部,37.0,0,0
7.3,12200.0,0.0,5,24.4,79.0,财务部,35.0,1,0
13.6,10352.0,7.8,2,54.9,120.0,市场部,38.0,2,0
14.3,10530.0,7.0,5,51.0,120.0,财务部,40.0,1,0
0.0,6779.0,5.6,2,2.9,0.0,财务部,23.0,1,0
27.1,21783.0,0.0,3,27.1,73.0,技术部,50.0,0,0
30.2,21008.0,3.2,4,21.0,120.0,财务部,54.0,1,0
19.0,14464.0,0.2,3,2.2,120.0,运营部,44.0,2,0
16.8,12272.0,7.4,4,0.9,120.0,市场部,44.0,2,0
7.5,11846.0,7.2,3,13.9,48.0,销售部,39.0,1,1
6.5,10259.0,5.2,4,17.2,120.0,运营部,33.0,0,1
0.0,10578.0,0.4,2,35.7,0.0,技术部,27.0,2,1
11.3,10794.0,8.5,4,50.9,120.0,市场部,41.0,2,1
1.6,7447.0,3.2,4,40.3,120.0,财务部,23.0,3,1
21.2,16375.0,9.4,3,45.0,120.0,市场部,49.0,3,0
10.2,12245.0,4.8,2,24.7,120.0,运营部,36.0,2,1
9.1,11946.0,5.5,3,42.1,97.0,市场部,36.0,0,1
12.5,8311.0,2.6,4,27.0,108.0,运营部,33.0,4,0
23.1,23518.0,8.2,3,21.2,120.0,技术部,54.0,4,0
0.0,6645.0,5.8,4,67.9,0.0,人事部,28.0,3,0
7.0,10819.0,8.3,2,0.0,39.0,财务部,27.0,0,0
4.4,9367.0,4.5,3,0.0,52.0,销售部,27.0,1,0
21.8,14479.0,3.9,4,37.7,120.0,销售部,44.0,0,1
25.6,15433.0,5.8,2,24.7,120.0,人事部,55.0,2,0
2.8,8173.0,8.3,3,1.3,7.0,财务部,30.0,3,0
29.9,15901.0,7.1,4,8.9,120.0,财务部,52.0,3,0
1.2,11896.0,4.4,4,11.5,120.0,技术部,31.0,1,0
18.8,15730.0,0.0,2,47.8,120.0,财务部,43.0,3,0
0.0,7603.0,6.4,2,54.2,120.0,运营部,23.0,1,0
13.4,15435.0,0.0,3,62.8,120.0,技术部,38.0,3,0
17.7,11690.0,4.1,4,0.0,113.0,市场部,44.0,1,0
14.2,12758.0,3.7,3,2.7,120.0,市场部,40.0,1,0
6.7,8621.0,0.0,4,1.3,18.0,运营部,30.0,2,0
23.9,15592.0,5.1,4,55.8,120.0,销售部,49.0,1,0
23.1,19369.0,10.5,5,38.3,91.0,市场部,54.0,2,0
11.0,12581.0,3.1,3,31.6,118.0,人事部,37.0,2,0
12.0,13710.0,6.3,3,34.6,120.0,技术部,43.0,4,0
21.4,15580.0,11.1,3,28.9,120.0,人事部,48.0,0,0
0.8,8248.0,6.6,2,7.6,7.0,人事部,30.0,2,0
27.5,13962.0,2.1,3,40.3,120.0,人事部,51.0,2,1
1.5,9434.0,4.7,5,26.3,11.0,财务部,31.0,0,0
24.8,12384.0,5.4,3,6.0,120.0,人事部,48.0,5,0
5.8,6750.0,8.3,2,41.5,16.0,人事部,26.0,1,0
10.1,11660.0,7.6,4,21.5,76.0,运营部,32.0,4,0
19.7,14700.0,0.0,5,34.5,120.0,市场部,40.0,1,1
7.6,10248.0,1.4,3,27.5,62.0,市场部,39.0,1,0
18.0,14798.0,3.8,4,47.8,66.0,财务部,50.0,1,0
25.9,22625.0,1.0,4,34.4,120.0,销售部,55.0,1,1
4.7,7761.0,0.0,3,12.3,32.0,运营部,26.0,0,0
0.2,9074.0,1.8,4,36.4,2.0,人事部,31.0,1,0
5.1,11613.0,4.0,3,37.1,45.0,财务部,34.0,2,0
14.0,12893.0,2.4,3,40.2,120.0,销售部,38.0,4,0
12.0,13049.0,1.0,3,50.7,120.0,市场部,38.0,2,0
22.1,16942.0,4.1,2,17.7,120.0,市场部,50.0,4,0
26.7,18168.0,5.0,4,43.4,120.0,财务部,47.0,2,0
